"Aircraft ID","ETMS Flight_Index","Unique Flight_ID","Date","Departure Airport","Departure Date (GMT)","Departure Time (GMT)","Arrival Airport","Arrival Date (GMT)","Arrival Time (GMT)","User Class","Aircraft Type"
"N368CE","94506","20040404143578","38081","SAT","20040404","0.25277777777778","HPN","20040404","0.38642361111111","General Aviation","B737"
"N368CE","113217","20040404143579","38081","HPN","20040404","0.43402777777778","ILM","20040404","0.49157407407407","General Aviation","B733"
"N450DR","126838","20040404143653","38081","MDPC","20040404","0.87847222222222","FLL","20040404","0.97457175925926","General Aviation","FA50"
"N540EA","125382","20040404144206","38081","FTG","20040404","0.73402777777778","ASE","20040404","0.75163194444444","General Aviation","GLF2"
"N540EA","134777","20040404144207","38081","ASE","20040404","0.86527777777778","TEB","20040405","0.011111111111111","General Aviation","GLF2"
"N70HS","110638","20040404149063","38081","HPN","20040404","0.56381944444444","BCT","20040404","0.66662037037037","General Aviation","F900"
"N776MA","130749","20040404147358","38081","VNY","20040404","0.81597222222222","TEB","20040405","0.017361111111111","General Aviation","GLF2"
"N248AB","12091","20040405313810","38082","VNY","20040405","0.077083333333333","LAS","20040405","0.11082175925926","General Aviation","GLF4"
"N248AB","20880","20040405313811","38082","LAS","20040405","0.20347222222222","PDK","20040405","0.34305555555556","General Aviation","G4"
"N248AB","77074","20040405313813","38082","PDK","20040405","0.83958333333333","LRD","20040405","0.94372685185185","General Aviation","GLF4"
"N248AB","78973","20040405313814","38082","LRD","20040405","0.97291666666667","MMSD","20040406","0.04375","General Aviation","GLF4"
"N450DR","137171","20040405317723","38082","FLL","20040405","0.029166666666667","PDK","20040405","0.091215277777778","General Aviation","FA50"
"N450DR","146489","20040405317724","38082","PDK","20040405","0.11233796296296","HEF","20040405","0.16086805555556","General Aviation","FA50"
"N510MG","53903","20040405322377","38082","FRG","20040405","0.85760416666667","APF","20040405","0.96314814814815","General Aviation","GLF4"
"N510MG","54097","20040405322378","38082","APF","20040405","0.99583333333333","CLE","20040406","0.092384259259259","General Aviation","GLF4"
"N776MA","146497","20040405315786","38082","TEB","20040405","0.031944444444444","MTN","20040405","0.054479166666667","General Aviation","GLF2"
"N797CM","60815","20040405324344","38082","MBPV","20040405","0.73333333333333","ILM","20040405","0.82430555555556","General Aviation","GLF4"
"N797CM","61067","20040405324345","38082","ILM","20040405","0.8375","IAD","20040405","0.87774305555556","General Aviation","GLF4"
"N797CM","66961","20040405324346","38082","IAD","20040405","0.90069444444444","MMU","20040405","0.92777777777778","General Aviation","GLF4"
"N797CM","71053","20040405324347","38082","MMU","20040405","0.94791666666667","HEF","20040405","0.97729166666667","General Aviation","GLF4"
"N1HC","4375","20040406499871","38083","TUL","20040406","0.71805555555556","RFD","20040406","0.76635416666667","General Aviation","GLF5"
"N1HC","24201","20040406499872","38083","RFD","20040406","0.825","TUL","20040406","0.87814814814815","General Aviation","GLF5"
"N248AB","143605","20040406506656","38083","BRO","20040406","0.65763888888889","TEB","20040406","0.79652777777778","General Aviation","GLF4"
"N308AB","840","20040406505419","38083","TEB","20040406","0.71388888888889","IAD","20040406","0.74659722222222","General Aviation","GLF4"
"N308AB","41304","20040406505421","38083","IAD","20040406","0.98472222222222","TEB","20040407","0.015277777777778","General Aviation","GLF4"
"N357PR","13352","20040406503635","38083","DAL","20040406","0.87847222222222","BWI","20040406","0.97631944444444","General Aviation","GLF3"
"N357PR","46815","20040406503636","38083","BWI","20040406","0.99648148148148","HEF","20040407","0.0085648148148148","General Aviation","G3"
"N70HS","135613","20040406516923","38083","BCT","20040406","0.53472222222222","MIA","20040406","0.54599537037037","General Aviation","F900"
"N70HS","116479","20040406516921","38083","MIA","20040406","0.66805555555556","MBPV","20040406","0.71793981481481","General Aviation","F900"
"N70HS","122907","20040406516922","38083","MBPV","20040406","0.76388888888889","ILM","20040406","0.85511574074074","General Aviation","F900"
"N70HS","7391","20040406516920","38083","ILM","20040406","0.86527777777778","HEF","20040406","0.89662037037037","General Aviation","F900"
"N8213G","146935","20040406521026","38083","CYJT","20040406","0.70416666666667","PSM","20040406","0.79516203703704","General Aviation","C130"
"N8213G","146915","20040406521025","38083","PSM","20040406","0.86666666666667","CEW","20040407","0.042673611111111","General Aviation","C130"
"N982RK","24267","20040406519044","38083","1B1","20040406","0.82030092592593","1B1","20040406","0.84001157407407","General Aviation","G3"
"N248AB","79492","20040407698361","38084","TEB","20040407","0.29861111111111","BCT","20040407","0.39079861111111","General Aviation","GLF4"
"N248AB","83046","20040407698362","38084","BCT","20040407","0.47633101851852","LAS","20040407","0.67083333333333","General Aviation","GLF4"
"N308AB","126305","20040407704864","38084","TEB","20040407","0.8125","PNE","20040407","0.82556712962963","General Aviation","GLF4"
"N308AB","138416","20040407704865","38084","PNE","20040407","0.96319444444444","PIT","20040407","0.99833333333333","General Aviation","GLF4"
"N510MG","117875","20040407706941","38084","CLE","20040407","0.75902777777778","APF","20040407","0.85972222222222","General Aviation","GLF4"
"N510MG","118233","20040407706942","38084","APF","20040407","0.87430555555556","CLE","20040407","0.96825231481481","General Aviation","GLF4"
"N5117H","95690","20040407706963","38084","HOU","20040407","0.58055555555556","PWA","20040407","0.62851851851852","General Aviation","GLF2"
"N5117H","127562","20040407706964","38084","PWA","20040407","0.85555555555556","HOU","20040407","0.89824074074074","General Aviation","GLF2"
"N540EA","98807","20040407711583","38084","JFK","20040407","0.68680555555556","MBPV","20040407","0.80373842592593","General Aviation","GLF2"
"N620DS","118165","20040407713081","38084","VNY","20040407","0.92078703703704","HOU","20040408","0.028981481481481","General Aviation","GLF4"
"N85VM","89623","20040407723412","38084","SCH","20040407","0.41041666666667","PBI","20040407","0.51190972222222","General Aviation","GLF4"
"N85VM","97056","20040407723413","38084","PBI","20040407","0.6125","BED","20040407","0.71657407407407","General Aviation","GLF4"
"N85VM","109104","20040407723414","38084","BED","20040407","0.73819444444444","GFL","20040407","0.77755787037037","General Aviation","GLF4"
"N987SA","90943","20040407720615","38084","OXC","20040407","0.4512962962963","FRG","20040407","0.46033564814815","General Aviation","GLF2"
"N987SA","69563","20040407720614","38084","FRG","20040407","0.50972222222222","CYQX","20040407","0.59962962962963","General Aviation","GLF2"
"N987SA","109638","20040407720616","38084","CYQX","20040407","0.63055555555556","EGGW","20040407","0.83458333333333","General Aviation","GLF2"
"N248AB","61846","20040408900071","38085","LAS","20040408","0.63333333333333","VNY","20040408","0.66106481481481","General Aviation","GLF4"
"N248AB","65348","20040408900072","38085","VNY","20040408","0.77777777777778","TEB","20040408","0.97222222222222","General Aviation","GLF4"
"N308AB","52197","20040408907292","38085","PIT","20040408","0.57916666666667","BWI","20040408","0.60584490740741","General Aviation","GLF4"
"N308AB","77417","20040408907293","38085","BWI","20040408","0.83194444444444","ISP","20040408","0.86065972222222","General Aviation","GLF4"
"N308AB","77656","20040408907294","38085","ISP","20040408","0.88819444444444","BOS","20040408","0.91671296296296","General Aviation","GLF4"
"N450DR","38798","20040408903088","38085","HEF","20040408","0.47986111111111","55J","20040408","0.55806712962963","General Aviation","FA50"
"N450DR","45308","20040408903089","38085","JAX","20040408","0.60486111111111","FLL","20040408","0.63545138888889","General Aviation","FA50"
"N450DR","66670","20040408903094","38085","FLL","20040408","0.76177083333333","FMY","20040408","0.78211805555556","General Aviation","FA50"
"N450DR","66878","20040408903095","38085","FMY","20040408","0.80763888888889","AGS","20040408","0.88125","General Aviation","FA50"
"N450DR","66886","20040408903096","38085","AGS","20040408","0.89791666666667","HEF","20040408","0.94188657407407","General Aviation","FA50"
"N5117H","71521","20040408902355","38085","HOU","20040408","0.90208333333333","MMSD","20040409","0.013194444444444","General Aviation","GLF2"
"N58AJ","64943","20040408911019","38085","1B1","20040408","0.71527777777778","HPN","20040408","0.72980324074074","General Aviation","GLF3"
"N58AJ","59888","20040408911018","38085","HPN","20040408","0.79583333333333","TJSJ","20040408","0.92457175925926","General Aviation","GLF3"
"N70HS","38854","20040408910257","38085","HEF","20040408","0.48125","GED","20040408","0.49652777777778","General Aviation","F900"
"N70HS","53365","20040408910258","38085","GED","20040408","0.55","TNCM","20040408","0.69020833333333","General Aviation","FA90"
"N776MA","59740","20040408917442","38085","MTN","20040408","0.63333333333333","HPN","20040408","0.6675","General Aviation","GLF2"
"N776MA","60001","20040408917443","38085","HPN","20040408","0.71646990740741","VNY","20040408","0.94261574074074","General Aviation","GLF2"
"N776MA","87280","20040408917444","38085","VNY","20040408","0.97361111111111","LAX","20040408","0.97993055555556","General Aviation","GLF2"
"N8068V","75058","20040408921114","38085","JNX","20040408","0.78194444444444","IAD","20040408","0.80826388888889","General Aviation","GLF5"
"N248AB","113452","20040409108106","38086","TEB","20040409","0.045833333333333","BOS","20040409","0.073333333333333","General Aviation","GLF4"
"N248AB","113807","20040409108107","38086","BOS","20040409","0.094444444444444","FXE","20040409","0.20456018518519","General Aviation","GLF4"
"N308AB","148597","20040409109181","38086","BOS","20040409","0.46736111111111","TEB","20040409","0.50416666666667","General Aviation","GLF4"
"N308AB","7120","20040409109179","38086","TEB","20040409","0.56944444444444","STT","20040409","0.70663194444444","General Aviation","GLF4"
"N450DR","141894","20040409104742","38086","HEF","20040409","0.49027777777778","RIC","20040409","0.50739583333333","General Aviation","FA50"
"N450DR","8359","20040409104738","38086","RIC","20040409","0.59166666666667","HSP","20040409","0.61351851851852","General Aviation","FA50"
"N450DR","8469","20040409104739","38086","HSP","20040409","0.61875","HEF","20040409","0.64481481481481","General Aviation","FA50"
"N450DR","7666","20040409104737","38086","HEF","20040409","0.68888888888889","SUA","20040409","0.76446759259259","General Aviation","FA50"
"N450DR","15708","20040409104741","38086","SUA","20040409","0.79375","FXE","20040409","0.8109375","General Aviation","FA50"
"N797CM","27031","20040409122700","38086","HEF","20040409","0.76666666666667","GSP","20040409","0.80684027777778","General Aviation","GLF4"
"N797CM","27067","20040409122701","38086","GSP","20040409","0.81944444444444","RIC","20040409","0.88314814814815","General Aviation","GLF4"
"N797CM","27924","20040409122703","38086","RIC","20040409","0.89922453703704","HEF","20040409","0.91284722222222","General Aviation","GLF4"
"N8068V","132042","20040409124228","38086","IAD","20040409","0.45625","MUGM","20040409","0.575","General Aviation","GLF5"
"N8068V","132055","20040409124229","38086","MUGM","20040409","0.60609953703704","MBPV","20040409","0.64070601851852","General Aviation","GLF5"
"N8068V","132067","20040409124230","38086","MBPV","20040409","0.76736111111111","MUGM","20040409","0.79930555555556","General Aviation","GLF5"
"N8068V","47764","20040409124227","38086","MUGM","20040409","0.89375","JAX","20040409","0.98768518518519","General Aviation","GLF5"
"N248AB","85552","20040410273588","38087","FXE","20040410","0.45138888888889","AGS","20040410","0.50902777777778","General Aviation","GLF4"
"N248AB","99439","20040410273590","38087","AGS","20040410","0.65625","VNY","20040410","0.86145833333333","General Aviation","GLF4"
"N357PR","107933","20040410277537","38087","HEF","20040410","0.76734953703704","BWI","20040410","0.77835648148148","General Aviation","GLF3"
"N357PR","113299","20040410277538","38087","BWI","20040410","0.85069444444444","DAL","20040410","0.97074074074074","General Aviation","GLF3"
"N450DR","80916","20040410281870","38087","FLL","20040410","0.42361111111111","F70","20040410","0.66049768518519","General Aviation","FA50"
"N450DR","93827","20040410281871","38087","F70","20040410","0.70694444444444","HPN","20040410","0.89677083333333","General Aviation","FA50"
"N450DR","112001","20040410281872","38087","HPN","20040410","0.93462962962963","HEF","20040410","0.96570601851852","General Aviation","FA50"
"N8068V","63531","20040410291624","38087","JAX","20040410","0.025","IAD","20040410","0.080555555555556","General Aviation","GLF5"
"N8068V","110664","20040410291625","38087","IAD","20040410","0.77847222222222","JNX","20040410","0.81180555555556","General Aviation","GLF5"
"N982RK","91149","20040410293146","38087","1B1","20040410","0.50625","HPN","20040410","0.52204861111111","General Aviation","GLF3"
"N982RK","95711","20040410293150","38087","HPN","20040410","0.58680555555556","1B1","20040410","0.60763888888889","General Aviation","GLF3"
"N1HC","41251","20040411416278","38088","TUL","20040411","0.90069444444444","DPA","20040411","0.94979166666667","General Aviation","GLF5"
"N308AB","31019","20040411410380","38088","STT","20040411","0.87986111111111","TEB","20040412","0.051388888888889","General Aviation","GLF4"
"N540EA","28442","20040411418854","38088","MBPV","20040411","0.85416666666667","FRG","20040411","0.97642361111111","General Aviation","GLF2"
"N58AJ","13867","20040411421627","38088","TJSJ","20040411","0.58055555555556","HPN","20040411","0.73342592592593","General Aviation","GLF3"
"N58AJ","28168","20040411421628","38088","HPN","20040411","0.75208333333333","1B1","20040411","0.76436342592593","General Aviation","GLF3"
"N797CM","22407","20040411417761","38088","HEF","20040411","0.64236111111111","55J","20040411","0.70090277777778","General Aviation","GLF4"
"N797CM","29105","20040411417763","38088","JAX","20040411","0.75","HEF","20040411","0.80248842592593","General Aviation","GLF4"
"N797CM","30479","20040411417764","38088","HEF","20040411","0.83541666666667","SUA","20040411","0.91951388888889","General Aviation","GLF4"
"N797CM","30577","20040411417765","38088","SUA","20040411","0.93888888888889","HEF","20040412","0.021168981481481","General Aviation","GLF4"
"N85VM","46054","20040411427478","38088","SCH","20040411","0.94444444444444","IAD","20040411","0.99332175925926","General Aviation","GLF4"
"N982RK","40584","20040411427597","38088","1B1","20040411","0.88611111111111","IAD","20040411","0.92929398148148","General Aviation","GLF3"
"N982RK","40836","20040411427598","38088","IAD","20040411","0.96805555555556","MUGM","20040412","0.095833333333333","General Aviation","GLF3"
"N987SA","5757","20040411427939","38088","EGGW","20040411","0.58125","CYQX","20040411","0.80021990740741","General Aviation","GLF2"
"N987SA","33399","20040411427940","38088","CYQX","20040411","0.82638888888889","FRG","20040411","0.93002314814815","General Aviation","GLF2"
"N987SA","49843","20040411427941","38088","FRG","20040411","0.95902777777778","OXC","20040411","0.9703125","General Aviation","G2"
"N1HC","84505","20040412580128","38089","DPA","20040412","0.56319444444444","SAV","20040412","0.63737268518519","General Aviation","GLF5"
"N1HC","110352","20040412580129","38089","SAV","20040412","0.79166666666667","DPA","20040412","0.86122685185185","General Aviation","GLF5"
"N1HC","124326","20040412580130","38089","DPA","20040412","0.91388888888889","TUL","20040412","0.97152777777778","General Aviation","GLF5"
"N248AB","55319","20040412579393","38089","VNY","20040412","0.031944444444444","PMD","20040412","0.040972222222222","General Aviation","GLF4"
"N248AB","59251","20040412579394","38089","PMD","20040412","0.049305555555556","VNY","20040412","0.059016203703704","General Aviation","GLF4"
"N357PR","108724","20040412582171","38089","DAL","20040412","0.74652777777778","BWI","20040412","0.85043981481481","General Aviation","GLF3"
"N357PR","121053","20040412582172","38089","BWI","20040412","0.87430555555556","HEF","20040412","0.88917824074074","General Aviation","GLF3"
"N368CE","116123","20040412576065","38089","ILM","20040412","0.87222222222222","IAD","20040412","0.90438657407407","General Aviation","B733"
"N450DR","81557","20040412584437","38089","HEF","20040412","0.46805555555556","HPN","20040412","0.50722222222222","General Aviation","FA50"
"N450DR","84481","20040412584438","38089","HPN","20040412","0.58244212962963","MDW","20040412","0.66015046296296","General Aviation","FA50"
"N510MG","100901","20040412588976","38089","CLE","20040412","0.63263888888889","SAV","20040412","0.69792824074074","General Aviation","GLF4"
"N5117H","115348","20040412588997","38089","MMSD","20040412","0.75344907407407","HOU","20040412","0.83084490740741","General Aviation",""
"N540EA","44557","20040412585886","38089","HPN","20040412","0.00625","OXC","20040412","0.021527777777778","General Aviation","GLF2"
"N540EA","41925","20040412585885","38089","FRG","20040412","0.024305555555556","HPN","20040412","0.041087962962963","General Aviation","GLF2"
"N70HS","84501","20040412584396","38089","TNCM","20040412","0.59444444444444","ILM","20040412","0.735625","General Aviation","F900"
"N70HS","100311","20040412584397","38089","ILM","20040412","0.75208333333333","GED","20040412","0.78653935185185","General Aviation","F900"
"N70HS","119896","20040412584399","38089","GED","20040412","0.80902777777778","BCT","20040412","0.90189814814815","General Aviation","F900"
"N70HS","129676","20040412584400","38089","BCT","20040412","0.94027777777778","FRG","20040413","0.02681712962963","General Aviation","F900"
"N776MA","84111","20040412583133","38089","LAX","20040412","0.51180555555556","TEB","20040412","0.71041666666667","General Aviation","GLF2"
"N776MA","100211","20040412583134","38089","TEB","20040412","0.72430555555556","MTN","20040412","0.75164351851852","General Aviation","GLF2"
"N797CM","101149","20040412591375","38089","KHEF","20040412","0.59583333333333","MBPV","20040412","0.7121875","General Aviation","GLF4"
"N797CM","99004","20040412591374","38089","MBPV","20040412","0.74930555555556","ILM","20040412","0.83575231481481","General Aviation","GLF4"
"N797CM","111683","20040412591376","38089","ILM","20040412","0.85694444444444","FOK","20040412","0.90392361111111","General Aviation","GLF4"
"N797CM","115621","20040412591377","38089","FOK","20040412","0.92636574074074","HEF","20040412","0.96994212962963","General Aviation","GLF4"
"N85VM","41213","20040412589812","38089","IAD","20040412","0.035416666666667","MUGM","20040412","0.16527777777778","General Aviation","GLF4"
"N85VM","60720","20040412589813","38089","MUGM","20040412","0.33501157407407","GCXO","20040412","0.61130787037037","General Aviation","GLF4"
"N982RK","60087","20040412590764","38089","MUGM","20040412","0.15069444444444","IAD","20040412","0.27083333333333","General Aviation","G3"
"N982RK","127841","20040412590765","38089","IAD","20040412","0.90555555555556","1B1","20040412","0.94349537037037","General Aviation","GLF3"
"N987SA","54398","20040412591125","38089","OXC","20040412","0.0097222222222222","IAD","20040412","0.050162037037037","General Aviation","GLF2"
"N987SA","77420","20040412591126","38089","IAD","20040412","0.49444444444444","MUGM","20040412","0.625","General Aviation","GLF2"
"N987SA","77424","20040412591127","38089","MUGM","20040412","0.65655092592593","IAD","20040412","0.77320601851852","General Aviation","GLF2"
"N987SA","120750","20040412591129","38089","IAD","20040412","0.84375","THV","20040412","0.86460648148148","General Aviation","GLF2"
"N987SA","122875","20040412591130","38089","THV","20040412","0.89444444444444","BED","20040412","0.93402777777778","General Aviation","GLF2"
"N987SA","137658","20040412591131","38089","BED","20040412","0.95138888888889","1B1","20040412","0.96815972222222","General Aviation","GLF2"
"N123TL","47068","20040413756904","38090","LPPD","20040413","0.61930555555556","TXKF","20040413","0.8044212962963","General Aviation","GLF3"
"N248AB","41961","20040413762268","38090","VNY","20040413","0.63055555555556","OAK","20040413","0.66435185185185","General Aviation","GLF4"
"N248AB","54868","20040413762269","38090","OAK","20040413","0.82291666666667","HVN","20040414","0.039409722222222","General Aviation","GLF4"
"N368CE","148216","20040413765432","38090","IAD","20040413","0.051863425925926","MUGM","20040413","0.19513888888889","General Aviation","B733"
"N368CE","23546","20040413765431","38090","MUGM","20040413","0.50037037037037","GVAC","20040413","0.7522337962963","General Aviation","B733"
"N450DR","114884","20040413766005","38090","MDW","20040413","0.017361111111111","TOL","20040413","0.044664351851852","General Aviation","FA50"
"N450DR","141864","20040413766008","38090","TOL","20040413","0.057638888888889","HPN","20040413","0.11060185185185","General Aviation","FA50"
"N450DR","141869","20040413766009","38090","HPN","20040413","0.13457175925926","HEF","20040413","0.16831018518519","General Aviation","FA50"
"N70HS","139654","20040413771629","38090","FRG","20040413","0.064583333333333","HEF","20040413","0.10261574074074","General Aviation","F900"
"N85VM","19490","20040413769597","38090","GMME","20040413","0.16894675925926","IAD","20040413","0.5233912037037","General Aviation","GLF4"
"N85VM","32709","20040413769598","38090","IAD","20040413","0.56458333333333","SCH","20040413","0.59782407407407","General Aviation","G4"
"N987SA","25749","20040413770535","38090","1B1","20040413","0.47638888888889","GFL","20040413","0.49236111111111","General Aviation","GLF2"
"N987SA","29945","20040413770536","38090","GFL","20040413","0.59027777777778","BED","20040413","0.61111111111111","General Aviation","GLF2"
"N987SA","64797","20040413770537","38090","BED","20040413","0.93611111111111","GFL","20040413","0.95913194444444","General Aviation","GLF2"
"N987SA","77269","20040413770539","38090","GFL","20040413","0.97222222222222","1B1","20040414","0.011041666666667","General Aviation","GLF2"
"N1HC","122770","20040414963407","38091","TUL","20040414","0.55416666666667","DAL","20040414","0.58263888888889","General Aviation","GLF5"
"N1HC","126269","20040414963408","38091","DAL","20040414","0.60208333333333","SLC","20040414","0.70069444444444","General Aviation","GLF5"
"N1HC","1007","20040414963405","38091","SLC","20040414","0.76736111111111","SLC","20040414","0.84621527777778","General Aviation","GLF5"
"N1HC","25498","20040414963406","38091","SLC","20040414","0.92013888888889","TUL","20040414","0.994375","General Aviation","GLF5"
"N248AB","147913","20040414958214","38091","HVN","20040414","0.80555555555556","VNY","20040415","0.037638888888889","General Aviation","GLF4"
"N357PR","137381","20040414958677","38091","HEF","20040414","0.67569444444444","BWI","20040414","0.69332175925926","General Aviation","GLF3"
"N357PR","135187","20040414958676","38091","BWI","20040414","0.74652777777778","DSM","20040414","0.83269675925926","General Aviation","GLF3"
"N368CE","104163","20040414958902","38091","LPAZ","20040414","0.16885416666667","IAD","20040414","0.44519675925926","General Aviation","B733"
"N368CE","126723","20040414958903","38091","IAD","20040414","0.49652777777778","ILM","20040414","0.53697916666667","General Aviation","B733"
"N450DR","128348","20040414971082","38091","HEF","20040414","0.54097222222222","DAL","20040414","0.64722222222222","General Aviation","FA50"
"N620DS","131119","20040414965775","38091","HOU","20040414","0.67638888888889","VNY","20040414","0.81736111111111","General Aviation","GLF4"
"N776MA","11484","20040414977363","38091","MTN","20040414","0.84930555555556","TEB","20040414","0.87708333333333","General Aviation","GLF2"
"N797CM","122723","20040414979224","38091","HEF","20040414","0.64375","MIA","20040414","0.73082175925926","General Aviation","GLF4"
"N797CM","137778","20040414979226","38091","MIA","20040414","0.79027777777778","FRG","20040414","0.88398148148148","General Aviation","GLF4"
"N797CM","146655","20040414979227","38091","FRG","20040414","0.92564814814815","HEF","20040414","0.95855324074074","General Aviation","GLF4"
"N8068V","3304","20040414975306","38091","JNX","20040414","0.78958333333333","IAD","20040414","0.83680555555556","General Aviation","G5"
"N123TL","135082","20040415165113","38092","TXKF","20040415","0.54861111111111","MBPV","20040415","0.6356712962963","General Aviation","GLF3"
"N123TL","7335","20040415165112","38092","MBPV","20040415","0.67291666666667","MZBZ","20040415","0.79959490740741","General Aviation","GLF3"
"N1HC","129400","20040415175018","38092","TUL","20040415","0.46527777777778","BHM","20040415","0.51217592592593","General Aviation","GLF5"
"N1HC","130013","20040415175019","38092","BHM","20040415","0.6375","TNCM","20040415","0.77854166666667","General Aviation","GLF5"
"N248AB","43557","20040415170615","38092","VNY","20040415","0.12222222222222","TEB","20040415","0.31597222222222","General Aviation","GLF4"
"N776MA","12050","20040415192335","38092","TEB","20040415","0.061111111111111","BOS","20040415","0.0875","General Aviation","GLF2"
"N776MA","28899","20040415192336","38092","BOS","20040415","0.92708333333333","TEB","20040415","0.96188657407407","General Aviation","GLF2"
"N8068V","52022","20040415186293","38092","IAD","20040415","0.47152777777778","LSGG","20040415","0.77175925925926","General Aviation","GLF5"
"N987SA","40701","20040415197732","38092","SCH","20040415","0.87361111111111","FRG","20040415","0.89939814814815","General Aviation","GLF2"
"N987SA","51083","20040415197733","38092","FRG","20040415","0.95902777777778","OPF","20040416","0.060219907407407","General Aviation","GLF2"
"N17ND","11276","20040416392742","38093","MKG","20040416","0.53541666666667","MSP","20040416","0.57481481481481","General Aviation","GLF3"
"N17ND","20699","20040416392743","38093","MSP","20040416","0.62569444444444","DVT","20040416","0.74810185185185","General Aviation","GLF3"
"N1HC","119690","20040416396044","38093","TNCM","20040416","0.52013888888889","SAV","20040416","0.66805555555556","General Aviation","GLF5"
"N1HC","54340","20040416396043","38093","SAV","20040416","0.88194444444444","TUL","20040416","0.97104166666667","General Aviation","G550"
"N248AB","22714","20040416393943","38093","TEB","20040416","0.64097222222222","PDK","20040416","0.70953703703704","General Aviation","GLF4"
"N248AB","39532","20040416393944","38093","PDK","20040416","0.74513888888889","RDG","20040416","0.80907407407407","General Aviation","GLF4"
"N308AB","26070","20040416391753","38093","TEB","20040416","0.68611111111111","VNY","20040416","0.91604166666667","General Aviation","GLF4"
"N540EA","23507","20040416399589","38093","TEB","20040416","0.61944444444444","MBPV","20040416","0.74196759259259","General Aviation","GLF2"
"N614RD","65759","20040416409700","38093","FPR","20040416","0.96597222222222","FPR","20040417","0.012696759259259","General Aviation","GLF4"
"N63MU","40338","20040416405421","38093","BAF","20040416","0.96805555555556","BAF","20040416","0.99652777777778","General Aviation","GLF4"
"N70HS","32539","20040416409473","38093","HEF","20040416","0.67708333333333","HEF","20040416","0.77583333333333","General Aviation","F900"
"N776MA","76885","20040416406903","38093","TEB","20040416","0.059722222222222","PHL","20040416","0.077685185185185","General Aviation","GLF2"
"N776MA","24753","20040416406901","38093","PHL","20040416","0.76590277777778","MGY","20040416","0.81365740740741","General Aviation","GLF2"
"N776MA","54363","20040416406902","38093","MGY","20040416","0.91527777777778","VNY","20040417","0.097511574074074","General Aviation","GLF2"
"N797CM","8576","20040416407258","38093","HEF","20040416","0.53888888888889","OXC","20040416","0.5866087962963","General Aviation","F900"
"N797CM","11615","20040416407259","38093","OXC","20040416","0.60486111111111","HKY","20040416","0.66458333333333","General Aviation","GLF4"
"N797CM","12059","20040416407260","38093","HKY","20040416","0.67847222222222","MBPV","20040416","0.77461805555556","General Aviation","GLF4"
"N8068V","112155","20040416416334","38093","LSGG","20040416","0.625","IAD","20040416","0.96452546296296","General Aviation","GLF5"
"N85VM","28690","20040416416918","38093","GFL","20040416","0.72152777777778","BED","20040416","0.73791666666667","General Aviation","GLF4"
"N123TL","140782","20040417581884","38094","MZBZ","20040417","0.51927083333333","MBPV","20040417","0.61587962962963","General Aviation","GLF3"
"N248AB","97500","20040417575871","38094","RDG","20040417","0.12777777777778","PDK","20040417","0.18540509259259","General Aviation","GLF4"
"N248AB","16973","20040417575870","38094","PDK","20040417","0.80347222222222","CEF","20040417","0.88802083333333","General Aviation","GLF4"
"N308AB","91730","20040417587033","38094","VNY","20040417","0.29236111111111","MIA","20040417","0.47130787037037","General Aviation","GLF4"
"N357PR","11197","20040417586180","38094","DSM","20040417","0.70972222222222","LUK","20040417","0.75512731481481","General Aviation","GLF3"
"N368CE","142898","20040417587133","38094","ILM","20040417","0.56597222222222","RNO","20040417","0.80208333333333","General Aviation","B733"
"N368CE","20542","20040417587132","38094","RNO","20040417","0.96041666666667","LIH","20040418","0.19375","General Aviation","B733"
"N614RD","145104","20040417596159","38094","FPR","20040417","0.61388888888889","PDX","20040417","0.85252314814815","General Aviation","GLF4"
"N8068V","142871","20040417597640","38094","IAD","20040417","0.54166666666667","JNX","20040417","0.57065972222222","General Aviation","GLF5"
"N85VM","90220","20040417591508","38094","BED","20040417","0.14305555555556","PBI","20040417","0.24097222222222","General Aviation","GLF4"
"N88ZL","11770","20040417591831","38094","HNL","20040417","0.95555555555556","BGR","20040418","0.33333333333333","General Aviation","B707"
"N982RK","146429","20040417600970","38094","1B1","20040417","0.63402777777778","MDW","20040417","0.71069444444444","General Aviation","GLF3"
"N982RK","8287","20040417600969","38094","MDW","20040417","0.77083333333333","IAD","20040417","0.82966435185185","General Aviation","GLF3"
"N17ND","104088","20040418750975","38095","DVT","20040418","0.79930555555556","MSP","20040418","0.90802083333333","General Aviation","GLF3"
"N17ND","123083","20040418750976","38095","MSP","20040418","0.92569444444444","MKG","20040418","0.95768518518519","General Aviation","GLF3"
"N248AB","49841","20040418749749","38095","CEF","20040418","0.14236111111111","PDK","20040418","0.22024305555556","General Aviation","GLF4"
"N308AB","78218","20040418750822","38095","MIA","20040418","0.52222222222222","BCT","20040418","0.53263888888889","General Aviation","GLF4"
"N308AB","80721","20040418750823","38095","BCT","20040418","0.62013888888889","LAS","20040418","0.82909722222222","General Aviation","GLF4"
"N357PR","107651","20040418746040","38095","LUK","20040418","0.84305555555556","BWI","20040418","0.88756944444444","General Aviation","GLF3"
"N357PR","107898","20040418746041","38095","BWI","20040418","0.91111111111111","HEF","20040418","0.92405092592593","General Aviation","GLF3"
"N368CE","85450","20040418746295","38095","LIH","20040418","0.80625","LAS","20040419","0.064178240740741","General Aviation","B733"
